r,T0,alpha0
24.425000000000004,0.010673206247822248,110.40614092150442
24.475,0.010655212971629966,110.49320717766696
24.525000000000002,0.010637665286206766,110.57479790624151
24.575000000000003,0.010620553176148387,110.65099289762304
24.625000000000004,0.01060386682312825,110.72187192063008
24.675000000000004,0.01058759660275527,110.7875146649416
24.725,0.010571733081463064,110.8480006858246
24.775000000000002,0.01055626701343072,110.90340935113325
24.825000000000003,0.010541189337535367,110.9538197905554
24.875000000000004,0.01052649117433659,110.99931084708194
24.925000000000004,0.010512163823092857,111.0399610306689
24.975,0.010498198758810114,111.07584847406079
25.025000000000002,0.010498198758810114,111.07584847406079
